Date,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry,Rainfall
2014-10-30,-21.385714285714283,13.014285714285714,-27948.05485714286,2.685714285714286,17.8
2014-11-06,-21.41,14.257142857142856,-27022.464,2.9857142857142853,49.099999999999994
2014-11-13,-21.398571428571426,12.185714285714285,-27764.516571428572,3.1,57.99999999999999
2014-11-20,-21.479999999999997,9.214285714285714,-26698.710857142858,3.2142857142857144,1.0
2014-11-27,-21.431428571428572,11.799999999999999,-27780.68571428571,3.0142857142857147,22.0
2014-12-04,-21.451428571428572,9.299999999999999,-27159.716571428573,3.042857142857143,36.5
2014-12-11,-21.390000000000004,7.742857142857143,-27065.293714285715,2.914285714285714,4.8
2014-12-18,-21.34142857142857,7.742857142857143,-27200.448,2.8857142857142857,0.1
2014-12-25,-21.164285714285715,3.9,-26074.409142857145,2.8857142857142857,15.5
2015-01-01,-21.224285714285713,5.685714285714285,-27871.529142857144,2.8428571428571425,0.0
2015-01-08,-21.18,7.314285714285715,-27757.357714285714,2.8,0.0
2015-01-15,-21.080000000000002,7.614285714285714,-26710.313142857143,2.742857142857143,5.2
2015-01-22,-21.117142857142856,6.114285714285714,-27056.777142857143,2.9285714285714284,4.9
2015-01-29,-21.052857142857142,3.914285714285714,-25503.67542857143,3.1142857142857143,36.8
2015-02-05,-21.138571428571428,5.528571428571429,-26640.329142857143,3.4285714285714284,31.099999999999998
2015-02-12,-21.077142857142857,7.457142857142857,-25823.35542857143,3.0285714285714285,1.7
2015-02-19,-20.97142857142857,8.1,-26034.54171428571,2.957142857142857,6.6
2015-02-26,-20.92142857142857,9.799999999999999,-24871.844571428574,3.0714285714285716,12.7
2015-03-05,-20.852857142857143,7.142857142857143,-24490.944,3.3428571428571425,21.7
2015-03-12,-20.78,9.185714285714285,-24594.253714285715,3.1,29.7
2015-03-19,-20.740000000000002,11.228571428571428,-24081.654857142858,3.0142857142857147,22.1
2015-03-26,-20.714285714285715,13.414285714285715,-26575.158857142855,3.2714285714285714,7.199999999999999
2015-04-02,-20.63714285714286,9.357142857142858,-24737.801142857144,3.0,3.9
2015-04-09,-20.59857142857143,14.12857142857143,-27344.242285714285,2.857142857142857,0.0
2015-04-16,-20.537142857142857,14.957142857142857,-27650.715428571428,2.7857142857142856,0.5
2015-04-23,-20.34714285714286,15.814285714285715,-27119.84914285714,2.6957426679280982,13.299999999999999
2015-04-30,-20.23,19.485714285714288,-27527.533714285713,2.682119205298013,1.0
2015-05-07,-20.345714285714283,20.771428571428572,-30263.328,2.6682119205298016,0.0
2015-05-14,-20.384285714285713,21.32857142857143,-31079.56114285714,2.65430463576159,0.0
2015-05-21,-20.360000000000003,15.285714285714286,-26066.016,2.6403973509933776,71.7
2015-05-28,-20.39428571428571,21.214285714285715,-24495.510857142857,2.626490066225166,0.0
2015-06-04,-20.584285714285716,23.914285714285715,-26614.409142857145,2.6125827814569536,5.2
2015-06-11,-20.43,23.042857142857144,-22948.333714285716,2.5986754966887418,7.4
2015-06-18,-20.454285714285714,21.442857142857143,-21302.90742857143,2.58476821192053,16.9
2015-06-25,-20.602857142857143,23.957142857142856,-23283.689142857143,2.5708609271523177,0.0
2015-07-02,-20.90857142857143,29.485714285714288,-26370.761142857144,2.556953642384106,0.0
2015-07-09,-21.16,28.485714285714288,-26790.665142857146,2.543046357615894,0.8
2015-07-16,-21.527142857142856,30.457142857142856,-27272.653714285716,2.529139072847682,1.2
2015-07-23,-21.545714285714286,27.642857142857142,-24187.92685714286,2.5152317880794706,0.7
2015-07-30,-21.740000000000002,27.714285714285715,-25355.931428571428,2.5013245033112583,2.8
2015-08-06,-21.905714285714286,27.085714285714285,-25494.17142857143,2.4874172185430465,15.8
2015-08-13,-21.900000000000002,24.285714285714285,-24275.437714285716,2.4735099337748343,19.9
2015-08-20,-22.111428571428572,22.985714285714288,-26938.532571428572,2.4596026490066225,5.0
2015-08-27,-22.254285714285714,27.014285714285712,-27927.442285714285,2.4456953642384107,0.0
2015-09-03,-22.277142857142856,22.2,-27036.658285714286,2.4317880794701985,5.8
2015-09-10,-22.34,22.114285714285717,-26060.21485714286,2.4178807947019867,4.0
2015-09-17,-22.48428571428571,22.557142857142857,-28014.089142857145,2.4042573320719014,0.2
2015-09-24,-22.59857142857143,17.02857142857143,-26323.61142857143,2.414285714285714,7.0
2015-10-01,-22.584285714285716,18.728571428571428,-24919.36457142857,2.4285714285714284,49.800000000000004
2015-10-08,-22.640000000000004,16.67142857142857,-25948.018285714286,2.5142857142857147,49.4
2015-10-15,-22.674285714285713,14.771428571428572,-24388.25142857143,2.5142857142857147,7.0
2015-10-22,-22.75857142857143,13.528571428571428,-23988.342857142856,2.6571428571428575,1.6
2015-10-29,-22.947142857142858,13.857142857142858,-27383.616,2.7857142857142856,28.2
2015-11-05,-23.005714285714284,12.385714285714286,-26104.278857142857,2.7,0.6000000000000001
2015-11-12,-23.062857142857144,11.285714285714286,-25925.30742857143,2.6714285714285717,0.2
2015-11-19,-23.104285714285712,8.571428571428571,-25893.709714285713,2.8000000000000003,46.2
2015-11-26,-23.225714285714286,6.285714285714286,-25967.273142857146,2.9,1.6
2015-12-03,-23.34142857142857,7.414285714285714,-26373.970285714284,2.8,0.4
2015-12-10,-23.424285714285713,5.385714285714286,-27163.666285714284,2.7,0.2
2015-12-17,-23.452857142857145,5.0,-27628.128,2.7,1.0
2015-12-24,-23.49142857142857,3.185714285714286,-27596.777142857143,2.7,3.4000000000000004
2015-12-31,-23.494285714285716,6.371428571428572,-28092.589714285714,2.9142857142857146,31.200000000000003
2016-01-07,-23.627142857142854,11.185714285714285,-28307.97257142857,3.0142857142857147,16.0
2016-01-14,-23.81,2.5,-27620.22857142857,3.057142857142857,18.4
2016-01-21,-24.01571428571429,3.585714285714286,-28406.46857142857,2.814285714285714,0.8
2016-01-28,-23.97142857142857,11.242857142857144,-27911.026285714288,2.8,0.2
2016-02-04,-24.148571428571433,8.485714285714286,-27693.545142857143,2.7428571428571433,9.0
2016-02-11,-24.135714285714283,10.37142857142857,-25690.793142857143,3.2714285714285714,38.8
2016-02-18,-24.15142857142857,9.799999999999999,-23198.52342857143,3.042857142857143,9.0
2016-02-25,-24.08285714285714,9.700000000000001,-23128.662857142856,3.242857142857143,47.199999999999996
2016-03-03,-24.107142857142858,7.528571428571429,-23326.025142857143,3.142857142857143,32.6
2016-03-10,-24.181428571428572,9.985714285714286,-23925.641142857145,3.1142857142857143,0.6000000000000001
2016-03-17,-24.15142857142857,11.557142857142859,-23169.14742857143,2.9285714285714284,3.4
2016-03-24,-24.181428571428572,11.971428571428572,-23233.330285714288,2.914285714285714,0.4
2016-03-31,-24.157142857142855,16.45714285714286,-24473.17028571429,2.8000000000000003,0.0
2016-04-07,-24.18285714285714,15.557142857142855,-24597.339428571428,2.7285714285714286,15.6
2016-04-14,-24.35571428571429,16.2,-26805.229714285717,2.7,0.4
2016-04-21,-24.292857142857144,13.428571428571429,-24579.19542857143,2.957142857142857,60.0
2016-04-28,-24.282857142857143,14.828571428571427,-24203.108571428573,3.0714285714285716,46.0
2016-05-05,-24.247142857142855,17.414285714285715,-25030.450285714287,2.9285714285714284,0.4
2016-05-12,-24.208571428571428,15.842857142857143,-25177.824,3.042857142857143,48.2
2016-05-19,-24.12142857142857,16.3,-24351.84,3.1714285714285713,31.0
2016-05-26,-23.95,20.071428571428573,-21520.141714285714,2.9285714285714284,13.4
2016-06-02,-23.72714285714286,18.957142857142856,-20429.403428571426,2.8428571428571425,31.0
2016-06-09,-23.669999999999998,20.485714285714288,-22611.620571428568,3.1142857142857143,21.599999999999998
2016-06-16,-23.65142857142857,20.7,-23165.074285714283,2.9714285714285715,11.599999999999998
2016-06-23,-23.678571428571427,25.885714285714283,-25077.72342857143,2.814285714285714,0.6
2016-06-30,-23.94142857142857,26.714285714285715,-26584.045714285716,2.6714285714285717,0.0
2016-07-07,-24.115714285714287,28.25714285714286,-26195.73942857143,2.557142857142857,11.0
2016-07-14,-24.0,22.542857142857144,-22990.052571428572,2.585714285714286,20.0
2016-07-21,-24.074285714285715,25.37142857142857,-23581.398857142856,2.457142857142857,56.0
2016-07-28,-24.31714285714286,26.157142857142855,-29961.298285714285,2.357142857142857,9.2
2016-08-04,-24.382857142857144,23.514285714285712,-27287.218285714283,2.4285714285714284,54.800000000000004
2016-08-11,-24.45,22.642857142857142,-27445.947428571428,2.3428571428571425,0.0
2016-08-18,-24.601428571428574,24.814285714285713,-29256.891428571427,2.2,0.0
2016-08-25,-24.562857142857144,24.47142857142857,-28623.70285714286,2.3285714285714287,18.8
2016-09-01,-24.424285714285713,22.785714285714285,-25814.592,2.5285714285714285,3.8000000000000003
2016-09-08,-24.584285714285716,22.714285714285715,-28908.82285714286,2.557142857142857,0.0
2016-09-15,-24.382857142857144,19.542857142857144,-22653.215999999997,2.642857142857143,41.8
2016-09-22,-24.274285714285714,17.442857142857143,-22318.10742857143,2.5142857142857147,0.0
2016-09-29,-24.30857142857143,18.071428571428573,-23678.660571428572,2.5714285714285716,41.400000000000006
2016-10-06,-24.228571428571428,12.114285714285714,-23459.698285714287,2.642857142857143,56.199999999999996
2016-10-13,-24.285714285714285,15.257142857142856,-24322.834285714285,2.7142857142857144,23.6
2016-10-20,-24.16857142857143,16.057142857142857,-24788.653714285716,2.6142857142857143,21.6
2016-10-27,-24.195714285714285,13.585714285714285,-25586.002285714287,2.814285714285714,8.6
2016-11-03,-24.12,13.914285714285715,-26022.816,2.7714285714285714,14.2
2016-11-10,-24.075714285714287,7.314285714285715,-24439.721142857143,2.9,33.6
2016-11-17,-23.924285714285713,12.042857142857143,-24222.486857142856,3.0714285714285716,27.400000000000002
2016-11-24,-23.824285714285715,8.285714285714286,-23378.976,2.8428571428571425,8.0
2016-12-01,-23.761428571428574,7.1000000000000005,-23374.532571428572,2.7857142857142856,0.2
2016-12-08,-23.662857142857142,4.942857142857143,-23632.621714285717,2.7,2.4
2016-12-15,-23.59714285714286,5.328571428571428,-23682.11657142857,2.7,1.6
2016-12-22,-23.532857142857143,3.442857142857143,-23335.776,2.7,1.0
2016-12-29,-23.517142857142858,4.628571428571428,-25197.572571428573,2.7142857142857144,6.2
2017-01-05,-23.684285714285714,0.02857142857142858,-26683.158857142855,2.7,0.6
2017-01-12,-23.792857142857144,3.6285714285714286,-27205.261714285713,2.8428571428571425,54.2
2017-01-19,-23.678571428571427,5.1000000000000005,-26649.833142857144,2.9,0.2
2017-01-26,-23.59142857142857,4.414285714285714,-25450.971428571425,2.814285714285714,0.2
2017-02-02,-23.48,10.299999999999999,-24523.89942857143,3.0714285714285716,24.4
2017-02-09,-23.557142857142857,7.757142857142857,-24922.326857142856,2.9714285714285715,0.0
2017-02-16,-23.455714285714286,6.8999999999999995,-23866.148571428574,2.8428571428571425,9.6
2017-02-23,-23.405714285714286,10.4,-24086.098285714284,2.9857142857142853,18.2
2017-03-02,-23.37,10.285714285714286,-23810.23542857143,3.2714285714285714,53.2
2017-03-09,-23.43,9.785714285714286,-24593.88342857143,2.9714285714285715,0.0
2017-03-16,-23.327142857142857,13.12857142857143,-24477.366857142857,2.7714285714285714,0.0
2017-03-23,-23.252857142857142,13.428571428571429,-23187.41485714286,2.6714285714285717,3.2
2017-03-30,-23.162857142857142,14.528571428571428,-23457.47657142857,2.7,3.8000000000000003
2017-04-06,-23.194285714285716,15.442857142857141,-24803.341714285714,2.6,0.2
2017-04-13,-23.142857142857142,14.214285714285714,-24221.499428571427,2.628571428571429,27.2
2017-04-20,-23.014285714285712,12.171428571428573,-23439.209142857144,2.6,0.0
2017-04-27,-23.012857142857143,14.028571428571428,-23344.786285714283,2.7857142857142856,14.6
2017-05-04,-23.01571428571429,15.314285714285713,-23864.173714285716,2.757142857142857,18.8
2017-05-11,-23.132857142857144,19.942857142857143,-25736.70857142857,2.6714285714285717,0.4
2017-05-18,-23.237142857142857,20.157142857142855,-27493.344,2.6,22.599999999999998
2017-05-25,-23.56142857142857,21.414285714285715,-29420.927999999996,2.5,0.4
2017-06-01,-23.857142857142858,23.97142857142857,-29794.669714285712,2.4285714285714284,0.0
2017-06-08,-24.198571428571427,24.8,-31947.881142857143,2.3857142857142857,0.0
2017-06-15,-24.565714285714286,26.357142857142858,-32017.00114285714,2.4,0.0
2017-06-22,-24.845714285714283,28.52857142857143,-31401.339428571428,2.4285714285714284,2.6
2017-06-29,-24.562857142857144,23.885714285714283,-27561.229714285717,2.5142857142857147,16.8
2017-07-06,-25.150000000000002,29.0,-32233.741714285716,2.2,0.0
2017-07-13,-25.49142857142857,25.87142857142857,-31523.410285714286,2.1285714285714286,0.0
2017-07-20,-25.66857142857143,26.02857142857143,-29798.249142857145,2.142857142857143,9.0
2017-07-27,-25.701428571428572,28.857142857142858,-29974.13485714286,2.1571428571428575,0.0
2017-08-03,-26.217142857142857,31.62857142857143,-33019.11771428571,1.9857142857142858,0.0
2017-08-10,-26.09714285714286,25.414285714285715,-26687.60228571429,2.1285714285714286,5.2
2017-08-17,-26.305714285714284,26.214285714285715,-30318.74742857143,2.1571428571428575,0.0
2017-08-24,-26.55,27.82857142857143,-31261.741714285716,2.2,0.0
2017-08-31,-26.624285714285715,22.47142857142857,-29590.642285714282,2.3428571428571425,18.4
2017-09-07,-26.525714285714287,20.714285714285715,-28033.467428571428,2.3857142857142857,42.8
2017-09-14,-26.52857142857143,18.62857142857143,-27420.39771428571,2.414285714285714,34.4
2017-09-21,-26.599999999999998,16.385714285714286,-28991.273142857146,2.3428571428571425,0.0
2017-09-28,-26.68285714285714,17.685714285714287,-28651.22742857143,2.3,0.0
2017-10-05,-26.82428571428571,16.242857142857144,-28925.732571428573,2.3,4.6
2017-10-12,-27.00857142857143,15.285714285714286,-29378.715428571428,2.257142857142857,0.0
2017-10-19,-27.032857142857143,13.785714285714286,-27947.190857142858,2.3285714285714287,12.4
2017-10-26,-27.14428571428571,12.214285714285714,-29046.445714285714,2.371428571428571,0.0
2017-11-02,-27.271428571428572,11.842857142857143,-29413.028571428575,2.4857142857142853,24.0
2017-11-09,-27.36285714285714,9.457142857142857,-28489.65942857143,2.6,14.600000000000001
2017-11-16,-27.474285714285713,8.314285714285715,-29324.283428571427,2.6999999999999997,0.0
2017-11-23,-27.48,8.857142857142858,-27821.664,2.685714285714286,30.4
2017-11-30,-27.66,3.942857142857143,-29184.438857142854,2.814285714285714,5.6000000000000005
2017-12-07,-27.635714285714283,8.185714285714285,-28208.859428571428,2.8428571428571425,55.0
2017-12-14,-27.731428571428573,4.8999999999999995,-29791.584,3.0714285714285716,34.6
2017-12-21,-27.47714285714286,5.385714285714286,-26035.529142857144,2.771428571428572,44.6
2017-12-28,-27.374285714285715,6.114285714285715,-25914.322285714286,3.0714285714285716,12.8
2018-01-04,-27.254285714285714,8.342857142857143,-25542.185142857143,2.8428571428571425,14.599999999999998
2018-01-11,-27.21,8.028571428571428,-27367.446857142855,2.814285714285714,7.0
2018-01-18,-27.201428571428572,7.285714285714286,-28023.96342857143,2.742857142857143,1.0
2018-01-25,-27.181428571428572,6.814285714285715,-27288.082285714285,2.642857142857143,0.0
2018-02-01,-27.012857142857143,6.857142857142857,-27248.95542857143,3.085714285714286,49.4
2018-02-08,-27.002857142857145,4.785714285714286,-26525.293714285715,2.7857142857142856,2.4000000000000004
2018-02-15,-26.935714285714287,5.514285714285714,-27393.860571428573,2.7714285714285714,21.6
2018-02-22,-26.805714285714284,2.728571428571428,-26074.902857142857,2.8428571428571425,8.0
2018-03-01,-26.75714285714286,7.142857142857143,-27534.93942857143,3.3000000000000003,84.6
2018-03-08,-26.53857142857143,10.985714285714286,-24409.357714285718,3.3285714285714287,33.2
2018-03-15,-26.19142857142857,8.757142857142856,-24007.22742857143,3.457142857142857,51.2
2018-03-22,-25.759999999999998,7.757142857142857,-25131.90857142857,3.0285714285714285,0.0
2018-03-29,-25.24142857142857,12.6,-26110.079999999998,3.0142857142857147,24.799999999999997
2018-04-05,-24.83285714285714,13.87142857142857,-28156.402285714285,3.057142857142857,27.0
2018-04-12,-24.422857142857143,15.814285714285715,-27042.336000000003,2.914285714285714,8.2
2018-04-19,-24.247142857142855,19.057142857142857,-29303.424,2.742857142857143,0.0
2018-04-26,-23.98428571428571,18.842857142857145,-28224.288,2.642857142857143,0.6
2018-05-03,-23.74857142857143,17.728571428571428,-27303.264,2.6571428571428575,48.400000000000006
2018-05-10,-23.694285714285716,16.67142857142857,-28686.157714285713,2.642857142857143,12.4
2018-05-17,-23.47142857142857,18.62857142857143,-27217.48114285714,2.585714285714286,18.6
2018-05-24,-23.358571428571427,22.842857142857145,-27578.262857142858,2.5,0.8
2018-05-31,-23.40142857142857,23.12857142857143,-29535.09942857143,2.414285714285714,0.8
2018-06-07,-23.40857142857143,22.74285714285714,-29000.90057142857,2.414285714285714,58.6
2018-06-14,-23.345714285714287,23.099999999999998,-28053.215999999997,2.3,0.2
2018-06-21,-23.47142857142857,21.857142857142858,-28468.182857142856,2.2285714285714286,8.6
2018-06-28,-23.71142857142857,25.657142857142855,-32032.059428571432,2.2,0.0
2018-07-05,-24.139999999999997,25.514285714285712,-30285.421714285712,2.1714285714285717,0.0
2018-07-12,-24.352857142857143,26.900000000000002,-30913.302857142855,2.1142857142857143,5.6
2018-07-19,-24.53142857142857,26.25714285714286,-30739.021714285715,2.1,0.2
2018-07-26,-24.77857142857143,27.514285714285712,-30922.436571428574,2.0714285714285716,10.6
2018-08-02,-25.060000000000002,27.5,-31445.773714285715,2.0142857142857142,1.4
2018-08-09,-24.922857142857143,26.0,-28311.428571428572,2.2285714285714286,17.2
2018-08-16,-24.830000000000002,24.657142857142855,-31245.572571428573,2.2285714285714286,19.4
2018-08-23,-24.86285714285714,22.557142857142857,-30573.010285714285,2.314285714285714,2.5999999999999996
2018-08-30,-24.91142857142857,22.5,-30837.14742857143,2.2285714285714286,1.5999999999999999
2018-09-06,-25.03,23.571428571428573,-31728.054857142855,2.2,1.2
2018-09-13,-25.194285714285716,23.428571428571427,-30684.466285714287,2.257142857142857,20.8
2018-09-20,-25.23,21.214285714285715,-29850.58285714286,2.2142857142857144,0.0
2018-09-27,-25.37857142857143,16.97142857142857,-31336.539428571432,2.2714285714285714,46.8
2018-10-04,-25.56142857142857,18.0,-31326.29485714286,2.3,11.2
2018-10-11,-25.611428571428572,17.8,-29820.96,2.3,0.2
2018-10-18,-25.554285714285715,15.357142857142858,-30648.054857142855,2.257142857142857,5.0
2018-10-25,-25.487142857142857,16.257142857142856,-29214.308571428573,2.442857142857143,55.0
2018-11-01,-25.422857142857143,14.857142857142858,-27396.205714285716,2.4857142857142853,22.8
2018-11-08,-25.544285714285714,9.62857142857143,-29410.930285714283,2.4,0.6000000000000001
2018-11-15,-25.69142857142857,9.228571428571428,-29306.75657142857,2.457142857142857,22.4
2018-11-22,-25.76142857142857,10.171428571428573,-28931.533714285713,2.6999999999999997,35.8
2018-11-29,-25.882857142857144,7.771428571428571,-29063.725714285716,2.5714285714285716,4.0
2018-12-06,-25.974285714285713,5.857142857142857,-27982.614857142857,2.5142857142857147,1.5999999999999999
2018-12-13,-26.06,3.6142857142857143,-28733.184,2.6999999999999997,35.6
2018-12-20,-26.135714285714283,8.528571428571428,-27708.109714285714,2.757142857142857,3.4
2018-12-27,-26.21,3.914285714285714,-29142.72,2.6,0.2
2019-01-03,-26.374285714285715,1.4142857142857144,-30071.890285714286,2.5285714285714285,0.6
2019-01-10,-26.457142857142856,3.5714285714285716,-29631.620571428568,2.5,0.8
2019-01-17,-26.47142857142857,5.6000000000000005,-27663.798857142858,2.642857142857143,33.0
2019-01-24,-26.458571428571428,4.185714285714286,-26687.108571428573,2.857142857142857,14.599999999999998
2019-01-31,-26.50857142857143,8.314285714285715,-26441.115428571426,3.1142857142857143,48.6
2019-02-07,-26.291428571428572,7.014285714285714,-25128.576,2.6714285714285713,0.2
2019-02-14,-26.18285714285714,7.6000000000000005,-26638.10742857143,2.5285714285714285,0.0
2019-02-21,-26.077142857142857,7.8,-26352.246857142858,2.5,0.0
2019-02-28,-25.889999999999997,10.4,-25089.81942857143,2.5,1.8
2019-03-07,-25.867142857142856,10.942857142857141,-26047.378285714283,2.4714285714285715,31.4
2019-03-14,-25.795357142857142,11.114285714285714,-25861.248,2.5,4.0
2019-03-21,-25.681071428571425,12.214285714285714,-26046.144,2.4,0.0
2019-03-28,-25.707142857142856,12.62857142857143,-25695.977142857144,2.4857142857142853,0.0
2019-04-04,-25.509999999999998,11.757142857142856,-23655.826285714287,2.6571428571428575,44.6
2019-04-11,-25.52857142857143,11.928571428571429,-24240.50742857143,2.6,21.4
2019-04-18,-25.5,15.685714285714285,-24635.478857142858,2.628571428571429,19.0
2019-04-25,-25.455714285714286,14.1,-23975.259428571426,2.7,8.0
2019-05-02,-25.395714285714288,12.985714285714286,-24362.701714285715,2.7,24.0
2019-05-09,-25.68,13.571428571428571,-23510.427428571427,2.9,16.0
2019-05-16,-25.345714285714287,15.428571428571429,-20943.483428571428,2.957142857142857,26.0
2019-05-23,-25.208571428571428,17.742857142857144,-21052.34742857143,3.1,63.4
2019-05-30,-25.204285714285714,19.414285714285715,-23405.019428571428,2.9857142857142853,5.8
2019-06-06,-25.315714285714286,25.285714285714285,-27408.54857142857,2.7,0.0
2019-06-13,-25.40142857142857,25.82857142857143,-26475.181714285714,2.5714285714285716,0.8
2019-06-20,-25.442857142857143,26.314285714285713,-25960.48457142857,2.4857142857142853,2.0
2019-06-27,-25.674285714285713,28.842857142857145,-27605.951999999997,2.4,0.0
2019-07-04,-26.02285714285714,27.614285714285717,-27515.52,2.3285714285714283,7.2
2019-07-11,-25.784285714285716,22.857142857142858,-24691.330285714288,2.371428571428571,27.0
2019-07-18,-26.00714285714286,27.514285714285712,-29753.506285714284,2.257142857142857,0.0
2019-07-25,-26.032857142857143,26.7,-24463.419428571426,2.357142857142857,60.2
2019-08-01,-26.09,26.342857142857145,-26286.706285714285,2.257142857142857,0.0
2019-08-08,-26.352857142857143,28.571428571428573,-30496.51542857143,2.1285714285714286,0.0
2019-08-15,-26.32,26.514285714285712,-28905.089142857145,2.1,0.0
2019-08-22,-26.271428571428572,24.37142857142857,-26798.934857142856,2.2714285714285714,30.2
2019-08-29,-26.19,23.74285714285714,-27469.522285714283,2.3857142857142857,0.4
2019-09-05,-26.277142857142856,21.157142857142855,-28028.777142857143,2.3285714285714283,10.2
2019-09-12,-26.50142857142857,22.571428571428573,-26729.444571428572,2.2142857142857144,0.2
2019-09-19,-26.56,18.928571428571427,-26824.978285714285,2.3428571428571425,31.400000000000002
2019-09-26,-26.59,20.714285714285715,-26032.690285714285,2.2714285714285714,23.0
2019-10-03,-26.641428571428573,15.928571428571429,-25992.452571428574,2.3428571428571425,10.4
2019-10-10,-26.777142857142856,17.87142857142857,-27177.613714285715,2.3,0.6
2019-10-17,-26.81714285714286,16.95714285714286,-26912.61257142857,2.3,0.0
2019-10-24,-26.784285714285716,15.914285714285715,-25524.53485714286,2.3,9.2
2019-10-31,-26.71142857142857,14.77142857142857,-24598.944,2.542857142857143,37.4
2019-11-07,-26.65142857142857,11.114285714285714,-27522.226285714285,2.757142857142857,38.6
2019-11-14,-26.521428571428572,11.357142857142858,-26229.312,3.0142857142857147,56.6
2019-11-21,-26.51142857142857,11.728571428571428,-28171.954285714284,2.685714285714286,10.2
2019-11-28,-26.495714285714286,7.871428571428572,-27459.52457142857,2.7857142857142856,22.8
2019-12-05,-26.25714285714286,8.628571428571428,-24223.721142857143,2.7,2.8
2019-12-12,-26.095714285714283,7.6000000000000005,-23904.041142857142,2.7714285714285714,5.8
2019-12-19,-25.90857142857143,9.514285714285714,-22981.782857142854,3.1714285714285713,33.8
2019-12-26,-25.834285714285716,3.3428571428571425,-23123.35542857143,2.7285714285714286,0.0
2020-01-02,-25.675714285714285,4.485714285714286,-23444.022857142856,2.585714285714286,0.2
2020-01-09,-25.66,3.557142857142857,-26477.650285714284,2.5,0.0
2020-01-16,-25.541428571428572,5.428571428571429,-29099.64342857143,2.4714285714285715,6.2
2020-01-23,-25.419999999999998,7.642857142857143,-29152.594285714287,2.4714285714285715,8.8
2020-01-30,-25.384285714285713,10.842857142857143,-29507.328,2.4285714285714284,2.2
2020-02-06,-25.332857142857144,7.8999999999999995,-28011.497142857144,2.414285714285714,0.0
2020-02-13,-25.244285714285716,8.785714285714286,-27819.19542857143,2.4285714285714284,8.4
2020-02-20,-25.16714285714286,9.185714285714285,-28223.053714285714,2.4,2.8
2020-02-27,-25.108571428571427,9.042857142857143,-28405.11085714286,2.7285714285714286,41.4
2020-03-05,-25.072857142857142,9.142857142857142,-28728.617142857143,2.9,30.2
2020-03-12,-25.02,10.857142857142858,-26720.804571428573,2.628571428571429,0.0
2020-03-19,-24.87142857142857,8.942857142857143,-25638.58285714286,2.5142857142857147,3.5999999999999996
2020-03-26,-24.728571428571428,9.614285714285714,-24913.810285714284,2.7142857142857144,0.4
2020-04-02,-24.81142857142857,11.714285714285714,-26985.55885714286,2.542857142857143,0.0
2020-04-09,-24.885714285714283,14.228571428571428,-27082.697142857145,2.4857142857142853,0.0
2020-04-16,-24.810000000000002,15.057142857142855,-21381.654857142858,2.442857142857143,20.0
2020-04-23,-24.738571428571426,15.799999999999999,-23630.893714285714,2.457142857142857,21.599999999999998
2020-04-30,-24.705714285714286,17.585714285714285,-23264.18742857143,2.6142857142857143,0.6
2020-05-07,-24.714285714285715,19.099999999999998,-23532.64457142857,2.457142857142857,0.6
2020-05-14,-24.67142857142857,20.114285714285717,-22140.98742857143,2.4285714285714284,22.200000000000003
2020-05-21,-24.785714285714285,19.67142857142857,-26773.75542857143,2.4714285714285715,0.0
2020-05-28,-24.697142857142858,17.214285714285715,-25591.062857142857,2.414285714285714,24.6
2020-06-04,-24.638571428571428,18.785714285714285,-24567.09942857143,2.6285714285714286,46.2
2020-06-11,-24.75142857142857,19.2,-27178.416,2.7714285714285714,20.0
2020-06-18,-24.822857142857142,21.942857142857143,-28030.13485714286,2.6,1.4
2020-06-25,-25.145,26.383333333333336,-31131.504,2.433333333333333,0.0
